3,10.3183,0,
33,10.225,0,
70,9.50829,0,
88,10.0395,0,
127,9.9189,0,
170,10.2736,0,
216,10.1539,0,
243,10.2489,0,
272,9.91875,0,
303,9.54726,0,
303,9.97308,0,
336,9.64902,0,
366,9.41113,0,
403,9.68462,0,
403,9.5891,0,
434,9.83919,0,
465,9.67191,0,
498,9.40952,0,
530,9.48459,0,
563,9.48233,0,
563,9.60335,0,
595,9.495,0,
659,9.41617,0,
660,8.8581,0,
692,9.48027,0,
726,8.89792,0,
756,9.11874,0,
788,8.90184,0,
821,8.9889,0,
821,9.07673,0,
854,9.06201,0,
883,9.04653,0,
919,8.91138,0,
923,8.6914,0,
951,8.92559,0,
985,8.49678,0,
1015,8.5401,0,
1065,8.73956,0,
1110,8.62289,0,
1122,8.30154,0,
1151,8.39062,0,
1185,8.38154,0,
1185,8.66296,0,
1218,8.37786,0,
1224,8.60875,0,
1248,8.50968,0,
1283,8.20557,0,
1314,8.60529,0,
1347,8.22868,0,
1398,8.35504,0,
1403,8.26111,0,
1456,7.49164,0,
1477,8.25232,0,
1510,8.16704,0,
1543,8.21805,0,
1574,8.14741,0,
1622,7.9624,0,
1659,7.95771,0,
1688,7.95718,0,
1721,8.02506,0,
1722,8.15226,0,
1747,8.13209,0,
1782,7.84914,0,
1783,7.71566,0,
1816,7.54087,0,
1848,7.81433,0,
1878,7.80819,0,
1912,7.84555,0,
1950,7.73342,0,
1952,7.69827,0,
1976,7.59375,0,
1981,7.655,0,
2006,7.33182,0,
2040,7.18031,0,
2041,7.13937,0,
2072,7.13226,0,
2105,7.26207,0,
2137,7.25392,0,
2171,6.99018,0,
2203,6.86115,0,
2238,7.27023,0,
2269,7.32827,0,
2301,7.1056,0,
2302,7.04248,0,
2336,7.19145,0,
2366,6.69859,0,
2401,6.62026,0,
2402,7.10056,0,
2431,6.7217,0,
2464,6.43058,0,
2494,6.64481,0,
2528,6.27478,0,
2559,6.51872,0,
2563,6.49486,0,
2592,7.01218,0,
2624,6.58813,0,
2658,6.62518,0,
2697,6.554,0,
2718,6.48292,0,
2735,6.70463,0,
2753,6.43196,0,
2776,6.11531,0,
2793,6.42459,0,
2807,6.2264,0,
2822,6.25269,0,
2841,6.09518,0,
2862,5.92271,0,
2881,6.03255,0,
2901,6.13057,0,
2921,6.29872,0,
2946,6.11372,0,
2981,5.97562,0,
2995,6.28421,0,
3015,6.0804,0,
3032,5.78655,0,
3047,5.98271,0,
3062,5.77853,0,
3081,5.7715,0,
3105,6.07855,0,
3123,5.73962,0,
3143,5.96732,0,
3165,5.31448,0,
3188,5.98793,0,
3215,5.41588,0,
3240,5.49248,0,
3269,5.47764,0,
3303,5.46178,0,
3334,5.52327,0,
3367,5.50134,0,
3401,5.5402,0,
3403,5.90344,0,
3433,5.78035,0,
3464,5.44931,0,
3464,5.16915,0,
3496,5.40273,0,
3527,5.53365,0,
3559,5.20953,0,
3563,5.6348,0,
3595,5.14943,0,
3646,5.13142,0,
3651,5.17105,0,
3673,5.35104,0,
3698,5.32782,0,
3706,5.04098,0,
3735,5.13482,0,
3771,4.73291,0,
3804,4.9998,0,
3837,5.04859,0,
3870,5.06351,0,
3900,4.64187,0,
3903,5.32973,0,
3934,5.06943,0,
3968,4.91408,0,
3998,4.49256,0,
4029,4.78947,0,
4061,4.36887,0,
4062,4.79621,0,
4094,4.89311,0,
4125,4.60588,0,
4158,4.73937,0,
4161,4.62818,0,
4190,5.10014,0,
4224,4.47832,0,
4253,4.4938,0,
4286,4.73693,0,
4318,4.52209,0,
4351,4.50263,0,
4383,4.60272,0,
4415,4.78028,0,
4448,4.3501,0,
4481,4.38879,0,
4518,4.47246,0,
4546,4.53141,0,
4579,4.12993,0,
4580,4.4127,0,
4640,4.81193,0,
4643,4.46873,0,
4682,4.38335,0,
4702,4.37843,0,
4722,4.22876,0,
4741,4.2732,0,
4761,4.48062,0,
4782,4.44083,0,
4803,4.00058,0,
4821,3.8279,0,
4841,4.36026,0,
4861,4.17695,0,
4881,3.56661,0,
4902,4.25499,0,
4921,4.72693,0,
4942,4.14149,0,
4964,4.10538,0,
4983,3.84415,0,
5001,4.42373,0,
5022,4.40171,0,
5043,3.97057,0,
5063,3.81657,0,
5083,3.75751,0,
5101,4.20005,0,
5121,4.20149,0,
5143,4.07426,0,
5161,3.47236,0,
5182,3.88723,0,
5202,3.60432,0,
5223,3.48801,0,
5241,3.8864,0,
5261,3.79048,0,
5281,3.82415,0,
5303,3.63553,0,
5321,3.83034,0,
5342,3.54725,0,
5360,3.59139,0,
5383,3.50146,0,
5402,3.87105,0,
5421,3.48666,0,
5461,3.80362,0,
5481,3.64374,0,
5501,3.422,0,
5521,3.21053,0,
5541,3.47704,0,
5563,3.55286,0,
5582,3.48932,0,
5602,3.47217,0,
5622,3.64574,0,
5643,3.69739,0,
5661,3.06262,0,
5682,3.55123,0,
5702,3.56809,0,
5722,3.27842,0,
5742,3.2926,0,
5761,3.28971,0,
5781,3.36151,0,
5802,3.54713,0,
5823,3.48744,0,
5842,2.96039,0,
5861,3.01338,0,
5901,3.42166,0,
5923,3.12406,0,
5942,3.15661,0,
5961,2.97879,0,
5982,3.16955,0,
6002,3.0335,0,
6022,3.21631,0,
6042,2.88822,0,
6061,2.80319,0,
6083,2.77005,0,
6101,3.01384,0,
6121,2.98352,0,
6142,3.27576,0,
6161,2.9498,0,
6183,3.1114,0,
6202,2.66604,0,
6222,3.05881,0,
6241,3.0403,0,
6263,2.73093,0,
6281,3.06851,0,
6302,2.74657,0,
6321,2.92667,0,
6343,2.80906,0,
6361,3.14938,0,
6381,2.69253,0,
6401,2.94075,0,
6424,2.70534,0,
6440,2.86366,0,
6461,2.96436,0,
6482,2.74975,0,
6502,2.33439,0,
6523,2.88111,0,
6541,2.50167,0,
6562,2.58819,0,
6603,2.74376,0,
6621,2.75533,0,
6641,2.85337,0,
6669,2.24456,0,
6700,2.57661,0,
6702,2.72257,0,
6734,2.43509,0,
6775,2.66352,0,
6829,2.63231,0,
6875,2.74069,0,
6894,2.6278,0,
6910,2.60477,0,
6926,2.77913,0,
6944,2.72648,0,
6976,2.69205,0,
7007,2.94424,0,
7038,2.45018,0,
7043,2.25513,0,
7068,2.13462,0,
7103,2.36415,0,
7134,2.32789,0,
7170,2.41326,0,
7199,2.41636,0,
7230,2.51365,0,
7263,2.48065,0,
7306,2.65708,0,
7311,2.51091,0,
7341,2.50621,0,
7376,2.04823,0,
7409,2.27919,0,
7469,2.44928,0,
7501,2.09928,0,
7525,2.55965,0,
7544,2.2162,0,
7565,2.17262,0,
7602,2.23396,0,
7603,1.88249,0,
7633,2.36139,0,
7666,2.06528,0,
7731,2.29376,0,
7764,2.13386,0,
7797,2.18919,0,
7830,2.09015,0,
7861,2.34252,0,
7862,1.87706,0,
7899,2.53922,0,
7903,2.09073,0,
7922,2.3968,0,
7941,1.90749,0,
7961,1.97943,0,
7981,2.07386,0,
8002,2.05178,0,
8021,2.17549,0,
8041,2.29655,0,
8061,1.80688,0,
8082,2.19636,0,
8103,1.93537,0,
8121,2.10213,0,
8142,2.08226,0,
8161,1.89383,0,
8183,1.85335,0,
8201,1.98749,0,
8222,1.78642,0,
8241,2.00252,0,
8264,2.01124,0,
8282,1.68181,0,
8321,2.19301,0,
8341,2.09604,0,
8362,1.72892,0,
8382,1.76754,0,
8402,1.6507,0,
8421,1.80681,0,
8444,1.96715,0,
8461,1.57297,0,
8481,2.02072,0,
8501,2.25443,0,
8522,1.64136,0,
8541,2.29785,0,
8561,1.77477,0,
8581,1.92996,0,
8603,1.66193,0,
8622,2.06996,0,
8641,1.76145,0,
8661,1.31499,0,
8682,1.55274,0,
8703,1.44862,0,
8722,1.65677,0,
8741,2.06885,0,
8762,2.06899,0,
8783,1.97739,0,
8802,1.55378,0,
8822,1.42452,0,
8842,1.57238,0,
8863,1.95377,0,
8883,1.43468,0,
8901,1.55338,0,
8921,1.69246,0,
8942,1.70118,0,
8963,1.68821,0,
8982,1.41891,0,
9001,1.55708,0,
